abbr,sentence_a,sentence_b,sentence_c
COR,"A compensatory cervico-ocular reflex ( COR ) appeared within a few days of plugging in all cats, and increased in gain slowly over time.","A compensatory cervico-ocular reflex ( COR ) appeared within a few days of plugging in all cats, and increased in gain slowly over time.","A compensatory cervico-ocular reflex ( COR ) appeared within a few days of plugging in all cats, and increased in gain slowly over time."
COR,The horizontal cervico-ocular reflex ( COR ) is minimal or absent in normal monkeys.,The horizontal cervico-ocular reflex ( COR ) is minimal or absent in normal monkeys.,The horizontal cervico-ocular reflex ( COR ) is minimal or absent in normal monkeys.
CPAP,"Initially, 2 patients were treated with volume-preset ventilation, 49 patients used pressure-preset equipment, and 3 patients employed continuous positive airway pressure ( CPAP ).","Initially, 2 patients were treated with volume-preset ventilation, 49 patients used pressure-preset equipment, and 3 patients employed continuous positive airway pressure ( CPAP ).","Initially, 2 patients were treated with volume-preset ventilation, 49 patients used pressure-preset equipment, and 3 patients employed continuous positive airway pressure ( CPAP )."
CPAP,"Nasal continuous positive airway pressure ( CPAP ) is the current treatment of choice, with lesser alternatives including oral appliances, surgery, and weight loss.","Nasal continuous positive airway pressure ( CPAP ) is the current treatment of choice, with lesser alternatives including oral appliances, surgery, and weight loss.","Nasal continuous positive airway pressure ( CPAP ) is the current treatment of choice, with lesser alternatives including oral appliances, surgery, and weight loss."
CPAP,"In a randomised crossover trial, 26 babies, treated with Hudson prong continuous positive airway pressure ( CPAP ) from a bubbling bottle, received vigorous, high amplitude, or slow bubbling for 30 minutes.","In a randomised crossover trial, 26 babies, treated with Hudson prong continuous positive airway pressure ( CPAP ) from a bubbling bottle, received vigorous, high amplitude, or slow bubbling for 30 minutes.","In a randomised crossover trial, 26 babies, treated with Hudson prong continuous positive airway pressure ( CPAP ) from a bubbling bottle, received vigorous, high amplitude, or slow bubbling for 30 minutes."
CPAP,"Central sleep apnea may be treated with nocturnal supplemental nasal oxygen, theophylline, or nasal-positive pressure devices, such as nasal continuous positive airway pressure ( CPAP ).","Central sleep apnea may be treated with nocturnal supplemental nasal oxygen, theophylline, or nasal-positive pressure devices, such as nasal continuous positive airway pressure ( CPAP ).","Central sleep apnea may be treated with nocturnal supplemental nasal oxygen, theophylline, or nasal-positive pressure devices, such as nasal continuous positive airway pressure ( CPAP )."
CPAP,"Conservative therapy with continuous positive airway pressure ( CPAP ) was refused by 4 patients, while 1 patient discontinued therapy after complaints of nose obstruction.","Conservative therapy with continuous positive airway pressure ( CPAP ) was refused by 4 patients, while 1 patient discontinued therapy after complaints of nose obstruction.","Conservative therapy with continuous positive airway pressure ( CPAP ) was refused by 4 patients, while 1 patient discontinued therapy after complaints of nose obstruction."
CPAP,continuous positive airway pressure ( CPAP ) is the first-line treatment for SDB.,continuous positive airway pressure ( CPAP ) is the first-line treatment for SDB.,continuous positive airway pressure ( CPAP ) is the first-line treatment for SDB.
CPAP,Infants in group 1 were supported with EN CPAP in the DR and continued to receive continuous positive airway pressure ( CPAP ) at least for the entire first week.,Infants in group 1 were supported with EN CPAP in the DR and continued to receive continuous positive airway pressure ( CPAP ) at least for the entire first week.,Infants in group 1 were supported with EN CPAP in the DR and continued to receive continuous positive airway pressure ( CPAP ) at least for the entire first week.
CPK,"Multivariate predictors of LVSD were higher baseline ejection fraction (P = 0.0065, OR 1.09; 95% CI = 1.02-1.16) and peak creatine phosphokinase ( CPK ) level (P = 0.0022, OR 1.04; 95% CI = 1.02-1.07).","Multivariate predictors of LVSD were higher baseline ejection fraction (P = 0.0065, OR 1.09; 95% CI = 1.02-1.16) and peak creatine phosphokinase ( CPK ) level (P = 0.0022, OR 1.04; 95% CI = 1.02-1.07).","Multivariate predictors of LVSD were higher baseline ejection fraction (P = 0.0065, OR 1.09; 95% CI = 1.02-1.16) and peak creatine phosphokinase ( CPK ) level (P = 0.0022, OR 1.04; 95% CI = 1.02-1.07)."
CPK,"Blood samples for measurement of plasma cortisol, glucose, and creatine phosphokinase ( CPK ) concentrations were collected at the time of the incision, and 2, 6, 12, 24, 48, and 72 hours after surgery.","Blood samples for measurement of plasma cortisol, glucose, and creatine phosphokinase ( CPK ) concentrations were collected at the time of the incision, and 2, 6, 12, 24, 48, and 72 hours after surgery.","Blood samples for measurement of plasma cortisol, glucose, and creatine phosphokinase ( CPK ) concentrations were collected at the time of the incision, and 2, 6, 12, 24, 48, and 72 hours after surgery."
CPK,"Cytokine changes were compared between NSAID users and nonusers, and correlated with creatine phosphokinase ( CPK ) and DOMS.","Cytokine changes were compared between NSAID users and nonusers, and correlated with creatine phosphokinase ( CPK ) and DOMS.","Cytokine changes were compared between NSAID users and nonusers, and correlated with creatine phosphokinase ( CPK ) and DOMS."
CPK,"Serum level of creatine phosphokinase ( CPK ) isoenzyme was within normal ranges, and change of ventricular conduction corresponded with the change of heart rate.","Serum level of creatine phosphokinase ( CPK ) isoenzyme was within normal ranges, and change of ventricular conduction corresponded with the change of heart rate.","Serum level of creatine phosphokinase ( CPK ) isoenzyme was within normal ranges, and change of ventricular conduction corresponded with the change of heart rate."
CPK,"The activity of MMP-2 was assessed by zymography of construct-conditioned medium, whilst lysates of the constructs were used to measure creatine phosphokinase ( CPK ) activity to confirm the presence of myotubes in the strained constructs.","The activity of MMP-2 was assessed by zymography of construct-conditioned medium, whilst lysates of the constructs were used to measure creatine phosphokinase ( CPK ) activity to confirm the presence of myotubes in the strained constructs.","The activity of MMP-2 was assessed by zymography of construct-conditioned medium, whilst lysates of the constructs were used to measure creatine phosphokinase ( CPK ) activity to confirm the presence of myotubes in the strained constructs."
CPK,The circulating levels of creatine phosphokinase ( CPK ) and cardiac troponin-I were significantly lower in the BIIB513 treatment group.,The circulating levels of creatine phosphokinase ( CPK ) and cardiac troponin-I were significantly lower in the BIIB513 treatment group.,The circulating levels of creatine phosphokinase ( CPK ) and cardiac troponin-I were significantly lower in the BIIB513 treatment group.
